Trade Start Date,Stock,Action,Quantity,Trade Opening Price,Trade Closing Date,Trade Closing Price,Profit/Loss,Profit/Loss %,Max Drawdown,Max Drawdown %,Max Upside,Max Upside %,Rcum,R Adjusted,R Mean,Volatility,Weight,Holding Period
2022-07-01,COALINDIA.NS,Buy-Sell,1,177.478759765625,2022-09-01 00:00:00,180.78582763671875,3.30706787109375,1.8633598045540767,-0.008458321055828777,-0.8458321055828777,0.2990359074019948,29.903590740199483,0.15940925610970957,0.45753700704114825,0.05538210955780121,0.12104400016941244,0.1226721057529295,2.0
2022-07-01,TATASTEEL.NS,Buy-Sell,1,102.14120483398438,2022-09-01 00:00:00,94.26229095458984,-7.878913879394531,-7.713746760869478,-0.020965798914956646,-2.0965798914956646,0.294609561453272,29.4609561453272,1.5764322749407356,0.5406175369977037,0.5717288460340372,1.0575477244210554,3.0357660829594124e-18,2.0
2022-07-01,ADANIENT.NS,Buy-Sell,1,2564.507568359375,2022-10-01 00:00:00,3342.7568359375,778.249267578125,30.34692808787476,0.0,0.0,0.7185649049481986,71.85649049481985,0.5285375879552607,0.9817156780645208,0.1167537464088515,0.11892826916957738,0.3490464474994428,3.0
2022-07-01,HDFCLIFE.NS,Sell-Buy,1,551.7979125976562,2022-08-01 00:00:00,571.3666381835938,-19.5687255859375,-3.4248981788904564,-0.015651244307173906,-1.5651244307173906,0.07816787685120419,7.816787685120419,0.04581827241095948,1.262498462234427,0.02273181725067286,0.018005421733695466,-0.6239703788585382,1.0
2022-07-01,DIVISLAB.NS,Sell-Buy,1,3741.80712890625,2022-09-01 00:00:00,3646.021728515625,95.785400390625,2.6271209422995323,-0.09366861282263628,-9.366861282263628,0.03137597465300812,3.137597465300812,0.02841692806159135,0.18411942764009173,0.010469551866433946,0.05686283083010311,-0.0907818061676311,2.0
2022-07-01,M&M.NS,Buy-Sell,1,1120.69580078125,2022-09-01 00:00:00,1233.0361328125,112.34033203125,10.02415927256408,-0.022937607732293697,-2.2937607732293697,0.19697938950717098,19.6979389507171,0.17200394170792732,0.6772602931941574,0.05655175798518349,0.08350077297233666,0.5282814467476277,2.0
2022-07-01,BPCL.NS,Sell-Buy,1,153.2638702392578,2022-11-01 00:00:00,161.0833282470703,-7.8194580078125,-4.854293794959952,-0.10931362113074727,-10.931362113074726,0.06615454523011122,6.615454523011122,0.12565412758410854,0.3649285342934253,0.02589740631397386,0.07096569295168004,-0.2852478149738306,4.0
2022-07-01,WIPRO.NS,Sell-Buy,1,421.759521484375,2022-11-01 00:00:00,405.03643798828125,16.72308349609375,4.128784950596853,-0.04988149451745061,-4.988149451745061,0.11113739400108857,11.113739400108857,-0.02199247539936633,-0.09738216751618041,-0.0038245951962057934,0.03927408162865468,-1.431146867680866e-17,4.0
2022-08-01,TECHM.NS,Sell-Buy,1,1001.158935546875,2022-10-01 00:00:00,989.343505859375,11.8154296875,1.1942696967760291,-0.09575075368542207,-9.575075368542208,0.0404915942191314,4.04915942191314,0.02882648028883872,0.17012371430211937,0.0109066027907004,0.06410983227965256,0.0,2.0
2022-09-01,HCLTECH.NS,Sell-Buy,1,864.9502563476562,2022-10-01 00:00:00,965.885009765625,-100.93475341796875,-10.449976177025555,-0.031855796270222836,-3.1855796270222836,0.03261157297465267,3.261157297465267,0.10884484870473732,0.6267602333866948,0.05483255656607694,0.08748569811104571,0.0,1.0
2022-09-01,TATASTEEL.NS,Sell-Buy,1,94.26229095458984,2022-10-01 00:00:00,96.39813995361328,-2.1358489990234375,-2.2156537460693793,-0.025845967211653553,-2.5845967211653553,0.10526315391910512,10.526315391910511,-0.062326845342928205,-0.4041211950221117,-0.030221931369102117,0.07478432643813326,0.0,1.0
2022-09-01,HDFCLIFE.NS,Sell-Buy,1,526.9148559570312,2022-10-01 00:00:00,536.8482055664062,-9.933349609375,-1.8503088035648263,-0.019892333082117686,-1.9892333082117686,0.10623690991889223,10.623690991889223,-0.06041380492029336,-0.4312624174906786,-0.029473572241637325,0.06834254747522574,-0.8911706194360852,1.0
2022-09-01,ITC.NS,Buy-Sell,1,314.7522888183594,2022-11-01 00:00:00,322.14263916015625,7.390350341796875,2.3479893885892444,0.0,0.0,0.10107056252729962,10.107056252729961,0.060842548147826525,0.51239927429164,0.020408209661943084,0.03982872475796567,0.3743196126890223,2.0
2022-09-01,M&M.NS,Buy-Sell,1,1233.0361328125,2022-11-01 00:00:00,1269.399169921875,36.363037109375,2.949065006427065,-0.06287862578385373,-6.287862578385372,0.03201097155945498,3.201097155945498,-0.0023687573085290348,0.0034421412365867278,0.00018843047336551214,0.05474222596175695,0.45536392097679446,2.0
2022-10-01,COALINDIA.NS,Buy-Sell,1,209.49009704589844,2022-11-01 00:00:00,193.5622100830078,-15.927886962890625,-7.603169403946042,0.0,0.0,0.14421957650901596,14.421957650901597,0.07067137182878436,0.24917667715947414,0.04137165194633824,0.16603340416109733,0.05108285574970778,1.0
2022-10-01,TECHM.NS,Sell-Buy,1,989.343505859375,2022-11-01 00:00:00,1001.9963989257812,-12.65289306640625,-1.2627683173284,-0.07657889924161121,-7.657889924161121,0.0006464479648209398,0.06464479648209398,0.06781697902671935,1.1424703641585223,0.03356105271311138,0.029375862837221614,0.0,1.0
2022-10-01,TATASTEEL.NS,Buy-Sell,1,96.39813995361328,2023-02-01 00:00:00,98.67637634277344,2.2782363891601562,2.363361357653204,0.0,0.0,0.25622775946120546,25.622775946120548,0.046827690516349385,0.14708243983006233,0.012035706155183257,0.08182966076092563,0.02343037448595429,4.0
2022-10-01,DIVISLAB.NS,Sell-Buy,1,3551.259765625,2022-12-01 00:00:00,3358.685546875,192.57421875,5.733618585674849,-0.029408173742897503,-2.9408173742897503,0.12367016106655537,12.367016106655537,-0.07880813748128868,-0.9034198657961073,-0.0266920895908902,0.029545608416933277,-0.20195345690567096,2.0
2022-10-01,ADANIENT.NS,Buy-Sell,1,3342.7568359375,2022-12-01 00:00:00,3852.940673828125,510.183837890625,15.262367648334795,0.0,0.0,0.28521198032858486,28.521198032858486,0.11650150934845205,0.3683019664304823,0.0412915887273562,0.1121134082653617,0.3278785993040556,2.0
2022-11-01,COALINDIA.NS,Buy-Sell,1,193.5622100830078,2023-01-01 00:00:00,203.8899688720703,10.3277587890625,5.335627643760388,-0.06801501823386402,-6.801501823386403,0.041318958215769364,4.131895821576936,-0.026732185687045384,-0.11529749646290766,-0.00754238836928119,0.06541675752437219,1.7172886266853787e-17,2.0
2022-11-01,TECHM.NS,Sell-Buy,1,1001.9963989257812,2023-02-01 00:00:00,1041.4207763671875,-39.42437744140625,-3.7856338509906884,-0.05904154480417034,-5.904154480417034,0.06313178743627523,6.313178743627523,0.05263820927654117,0.2682471482371986,0.013884812576789557,0.05176126817390005,-1.9598669593767704e-17,3.0
2022-11-01,APOLLOHOSP.NS,Sell-Buy,1,4698.52392578125,2023-02-01 00:00:00,4375.68896484375,322.8349609375,7.377922963247641,-0.07982088139124488,-7.982088139124488,0.06361728656364374,6.361728656364374,-0.025644775358956817,-0.10225628555163617,-0.005416178949522371,0.05296670928641715,-0.1346901734519004,3.0
